121	122
121	80
121	110
121	106
121	114
121	144
121	109
121	125
121	115
121	117
121	123
121	101
121	126
121	130
121	111
110	116
110	94
110	122
110	80
110	121
110	106
110	114
110	144
110	109
110	125
110	115
110	117
110	123
110	101
110	126
110	130
110	111
106	116
106	94
106	122
106	80
106	121
106	110
106	114
106	144
106	109
106	125
106	115
106	117
106	123
106	101
106	126
106	130
106	111
114	116
114	94
114	122
114	80
114	121
114	110
114	106
114	144
114	109
114	125
114	115
114	117
114	123
114	101
114	126
114	130
114	111
144	116
144	94
144	122
144	80
144	121
144	110
144	106
144	114
144	109
144	125
144	115
144	117
144	123
144	101
144	126
144	130
144	111
109	116
109	94
109	122
109	80
109	121
109	110
109	106
109	114
109	144
109	125
109	115
109	117
109	123
109	101
109	126
109	130
109	111
125	116
125	94
125	122
125	80
125	121
125	110
125	106
125	114
125	144
125	109
125	115
125	117
125	123
125	101
125	126
125	130
125	111
115	116
115	94
115	122
115	80
115	121
115	110
115	106
115	114
115	144
115	109
115	125
115	117
115	123
115	101
115	126
115	130
115	111
117	116
117	94
117	122
117	80
117	121
117	110
117	106
117	114
117	144
117	109
117	125
117	115
117	123
117	101
117	126
117	130
117	111
123	116
123	94
123	122
123	80
123	121
123	110
123	106
123	114
123	144
123	109
123	125
123	115
123	117
123	101
123	126
123	130
123	111
101	116
101	94
101	122
101	80
101	121
101	110
101	106
101	114
101	144
101	109
101	125
101	115
101	117
101	123
101	126
101	130
101	111
126	116
126	94
126	122
126	80
126	121
126	110
126	106
126	114
126	144
126	109
126	125
126	115
126	117
126	123
126	101
126	130
126	111
130	116
130	94
130	122
130	80
130	121
130	110
130	106
130	114
130	144
130	109
130	125
130	115
130	117
130	123
130	101
130	126
130	111
111	116
111	94
111	122
111	80
111	121
111	110
111	106
111	114
111	144
111	109
111	125
111	115
111	117
111	123
111	101
111	126
111	130
150	218
150	141
150	148
150	113
150	159
150	145
150	149
218	150
218	141
218	148
218	113
218	159
218	145
218	149
141	150
141	218
141	148
141	113
141	159
141	145
141	149
148	150
148	218
148	141
148	113
148	159
148	145
148	149
113	150
113	218
113	141
113	148
113	159
113	145
113	149
159	150
159	218
159	141
159	148
159	113
159	145
159	149
145	150
145	218
145	141
145	148
145	113
145	159
145	149
149	150
149	218
149	141
149	148
149	113
149	159
149	145
44	86
44	45
44	91
44	83
44	222
44	93
44	92
44	215
44	108
44	46
44	131
44	107
44	133
44	214
86	44
86	45
86	91
86	83
86	222
86	93
86	92
86	215
86	108
86	46
86	131
86	107
86	133
86	214
45	44
45	86
45	91
45	83
45	222
45	93
45	92
45	215
45	108
45	46
45	131
45	107
45	133
45	214
91	44
91	86
91	45
91	83
91	222
91	93
91	92
91	215
91	108
91	46
91	131
91	107
91	133
91	214
83	44
83	86
83	45
83	91
83	222
83	93
83	92
83	215
83	108
83	46
83	131
83	107
83	133
83	214
222	44
222	86
222	45
222	91
222	83
222	93
222	92
222	215
222	108
222	46
222	131
222	107
222	133
222	214
93	44
93	86
93	45
93	91
93	83
93	222
93	92
93	215
93	108
93	46
93	131
93	107
93	133
93	214
92	44
92	86
92	45
92	91
92	83
92	222
92	93
92	215
92	108
92	46
92	131
92	107
92	133
92	214
215	44
215	86
215	45
215	91
215	83
215	222
215	93
215	92
215	108
215	46
215	131
215	107
215	133
215	214
108	44
108	86
108	45
108	91
108	83
108	222
108	93
108	92
108	215
108	46
108	131
108	107
108	133
108	214
46	44
46	86
46	45
46	91
46	83
46	222
46	93
46	92
46	215
46	108
46	131
46	107
46	133
46	214
131	44
131	86
131	45
131	91
131	83
131	222
131	93
131	92
131	215
131	108
131	46
131	107
131	133
131	214
107	44
107	86
107	45
107	91
107	83
107	222
107	93
107	92
107	215
107	108
107	46
107	131
107	133
107	214
133	44
133	86
133	45
133	91
133	83
133	222
133	93
133	92
133	215
133	108
133	46
133	131
133	107
133	214
214	44
214	86
214	45
214	91
214	83
214	222
214	93
214	92
214	215
214	108
214	46
214	131
214	107
214	133
89	99
89	88
99	89
99	88
88	89
88	99
120	124
120	128
124	120
124	128
128	120
128	124
135	225
135	229
225	135
225	229
229	135
229	225
84	95
95	84
25	24
25	9
25	5
25	179
25	194
25	41
25	75
25	22
25	21
25	23
25	66
25	7
25	199
25	71
24	25
24	9
24	5
24	179
24	194
24	41
24	75
24	22
24	21
24	23
24	66
24	7
24	199
24	71
9	25
9	24
9	5
9	179
9	194
9	41
9	75
9	22
9	21
9	23
9	66
9	7
9	199
9	71
5	25
5	24
5	9
5	179
5	194
5	41
5	75
5	22
5	21
5	23
5	66
5	7
5	199
5	71
179	25
179	24
179	9
179	5
179	194
179	41
179	75
179	22
179	21
179	23
179	66
179	7
179	199
179	71
194	25
194	24
194	9
194	5
194	179
194	41
194	75
194	22
194	21
194	23
194	66
194	7
194	199
194	71
41	25
41	24
41	9
41	5
41	179
41	194
41	75
41	22
41	21
41	23
41	66
41	7
41	199
41	71
75	25
75	24
75	9
75	5
75	179
75	194
75	41
75	22
75	21
75	23
75	66
75	7
75	199
75	71
22	25
22	24
22	9
22	5
22	179
22	194
22	41
22	75
22	21
22	23
22	66
22	7
22	199
22	71
21	25
21	24
21	9
21	5
21	179
21	194
21	41
21	75
21	22
21	23
21	66
21	7
21	199
21	71
23	25
23	24
23	9
23	5
23	179
23	194
23	41
23	75
23	22
23	21
23	66
23	7
23	199
23	71
66	25
66	24
66	9
66	5
66	179
66	194
66	41
66	75
66	22
66	21
66	23
66	7
66	199
66	71
7	25
7	24
7	9
7	5
7	179
7	194
7	41
7	75
7	22
7	21
7	23
7	66
7	199
7	71
199	25
199	24
199	9
199	5
199	179
199	194
199	41
199	75
199	22
199	21
199	23
199	66
199	7
199	71
71	25
71	24
71	9
71	5
71	179
71	194
71	41
71	75
71	22
71	21
71	23
71	66
71	7
71	199
167	172
167	153
167	177
167	198
167	197
167	173
167	171
167	181
167	204
167	205
167	180
167	155
172	167
172	153
172	177
172	198
172	197
172	173
172	171
172	181
172	204
172	205
172	180
172	155
153	167
153	172
153	177
153	198
153	197
153	173
153	171
153	181
153	204
153	205
153	180
153	155
177	167
177	172
177	153
177	198
177	197
177	173
177	171
177	181
177	204
177	205
177	180
177	155
198	167
198	172
198	153
198	177
198	197
198	173
198	171
198	181
198	204
198	205
198	180
198	155
197	167
197	172
197	153
197	177
197	198
197	173
197	171
197	181
197	204
197	205
197	180
197	155
173	167
173	172
173	153
173	177
173	198
173	197
173	171
173	181
173	204
173	205
173	180
173	155
171	167
171	172
171	153
171	177
171	198
171	197
171	173
171	181
171	204
171	205
171	180
171	155
181	167
181	172
181	153
181	177
181	198
181	197
181	173
181	171
181	204
181	205
181	180
181	155
204	167
204	172
204	153
204	177
204	198
204	197
204	173
204	171
204	181
204	205
204	180
204	155
205	167
205	172
205	153
205	177
205	198
205	197
205	173
205	171
205	181
205	204
205	180
205	155
180	167
180	172
180	153
180	177
180	198
180	197
180	173
180	171
180	181
180	204
180	205
180	155
155	167
155	172
155	153
155	177
155	198
155	197
155	173
155	171
155	181
155	204
155	205
155	180
16	20
16	37
16	11
16	38
16	26
16	56
16	29
16	27
16	68
16	100
16	85
16	77
16	36
16	67
16	76
16	39
16	50
16	51
16	178
16	69
16	192
16	78
16	35
16	70
16	209
16	105
16	211
16	186
16	102
16	47
16	176
16	174
16	175
16	138
16	169
20	16
20	37
20	11
20	38
20	26
20	56
20	29
20	27
20	68
20	100
20	85
20	77
20	36
20	67
20	76
20	39
20	50
20	51
20	178
20	69
20	192
20	78
20	35
20	70
20	209
20	105
20	211
20	186
20	102
20	47
20	176
20	174
20	175
20	138
20	169
37	16
37	20
37	11
37	38
37	26
37	56
37	29
37	27
37	68
37	100
37	85
37	77
37	36
37	67
37	76
37	39
37	50
37	51
37	178
37	69
37	192
37	78
37	35
37	70
37	209
37	105
37	211
37	186
37	102
37	47
37	176
37	174
37	175
37	138
37	169
11	16
11	20
11	37
11	38
11	26
11	56
11	29
11	27
11	68
11	100
11	85
11	77
11	36
11	67
11	76
11	39
11	50
11	51
11	178
11	69
11	192
11	78
11	35
11	70
11	209
11	105
11	211
11	186
11	102
11	47
11	176
11	174
11	175
11	138
11	169
38	16
38	20
38	37
38	11
38	26
38	56
38	29
38	27
38	68
38	100
38	85
38	77
38	36
38	67
38	76
38	39
38	50
38	51
38	178
38	69
38	192
38	78
38	35
38	70
38	209
38	105
38	211
38	186
38	102
38	47
38	176
38	174
38	175
38	138
38	169
26	16
26	20
26	37
26	11
26	38
26	56
26	29
26	27
26	68
26	100
26	85
26	77
26	36
26	67
26	76
26	39
26	50
26	51
26	178
26	69
26	192
26	78
26	35
26	70
26	209
26	105
26	211
26	186
26	102
26	47
26	176
26	174
26	175
26	138
26	169
56	16
56	20
56	37
56	11
56	38
56	26
56	29
56	27
56	68
56	100
56	85
56	77
56	36
56	67
56	76
56	39
56	50
56	51
56	178
56	69
56	192
56	78
56	35
56	70
56	209
56	105
56	211
56	186
56	102
56	47
56	176
56	174
56	175
56	138
56	169
29	16
29	20
29	37
29	11
29	38
29	26
29	56
29	27
29	68
29	100
29	85
29	77
29	36
29	67
29	76
29	39
29	50
29	51
29	178
29	69
29	192
29	78
29	35
29	70
29	209
29	105
29	211
29	186
29	102
29	47
29	176
29	174
29	175
29	138
29	169
27	16
27	20
27	37
27	11
27	38
27	26
27	56
27	29
27	68
27	100
27	85
27	77
27	36
27	67
27	76
27	39
27	50
27	51
27	178
27	69
27	192
27	78
27	35
27	70
27	209
27	105
27	211
27	186
27	102
27	47
27	176
27	174
27	175
27	138
27	169
68	16
68	20
68	37
68	11
68	38
68	26
68	56
68	29
68	27
68	100
68	85
68	77
68	36
68	67
68	76
68	39
68	50
68	51
68	178
68	69
68	192
68	78
68	35
68	70
68	209
68	105
68	211
68	186
68	102
68	47
68	176
68	174
68	175
68	138
68	169
100	16
100	20
100	37
100	11
100	38
100	26
100	56
100	29
100	27
100	68
100	85
100	77
100	36
100	67
100	76
100	39
100	50
100	51
100	178
100	69
100	192
100	78
100	35
100	70
100	209
100	105
100	211
100	186
100	102
100	47
100	176
100	174
100	175
100	138
100	169
85	16
85	20
85	37
85	11
85	38
85	26
85	56
85	29
85	27
85	68
85	100
85	77
85	36
85	67
85	76
85	39
85	50
85	51
85	178
85	69
85	192
85	78
85	35
85	70
85	209
85	105
85	211
85	186
85	102
85	47
85	176
85	174
85	175
85	138
85	169
77	16
77	20
77	37
77	11
77	38
77	26
77	56
77	29
77	27
77	68
77	100
77	85
77	36
77	67
77	76
77	39
77	50
77	51
77	178
77	69
77	192
77	78
77	35
77	70
77	209
77	105
77	211
77	186
77	102
77	47
77	176
77	174
77	175
77	138
77	169
36	16
36	20
36	37
36	11
36	38
36	26
36	56
36	29
36	27
36	68
36	100
36	85
36	77
36	67
36	76
36	39
36	50
36	51
36	178
36	69
36	192
36	78
36	35
36	70
36	209
36	105
36	211
36	186
36	102
36	47
36	176
36	174
36	175
36	138
36	169
67	16
67	20
67	37
67	11
67	38
67	26
67	56
67	29
67	27
67	68
67	100
67	85
67	77
67	36
67	76
67	39
67	50
67	51
67	178
67	69
67	192
67	78
67	35
67	70
67	209
67	105
67	211
67	186
67	102
67	47
67	176
67	174
67	175
67	138
67	169
76	16
76	20
76	37
76	11
76	38
76	26
76	56
76	29
76	27
76	68
76	100
76	85
76	77
76	36
76	67
76	39
76	50
76	51
76	178
76	69
76	192
76	78
76	35
76	70
76	209
76	105
76	211
76	186
76	102
76	47
76	176
76	174
76	175
76	138
76	169
39	16
39	20
39	37
39	11
39	38
39	26
39	56
39	29
39	27
39	68
39	100
39	85
39	77
39	36
39	67
39	76
39	50
39	51
39	178
39	69
39	192
39	78
39	35
39	70
39	209
39	105
39	211
39	186
39	102
39	47
39	176
39	174
39	175
39	138
39	169
50	16
50	20
50	37
50	11
50	38
50	26
50	56
50	29
50	27
50	68
50	100
50	85
50	77
50	36
50	67
50	76
50	39
50	51
50	178
50	69
50	192
50	78
50	35
50	70
50	209
50	105
50	211
50	186
50	102
50	47
50	176
50	174
50	175
50	138
50	169
51	16
51	20
51	37
51	11
51	38
51	26
51	56
51	29
51	27
51	68
51	100
51	85
51	77
51	36
51	67
51	76
51	39
51	50
51	178
51	69
51	192
51	78
51	35
51	70
51	209
51	105
51	211
51	186
51	102
51	47
51	176
51	174
51	175
51	138
51	169
178	16
178	20
178	37
178	11
178	38
178	26
178	56
178	29
178	27
178	68
178	100
178	85
178	77
178	36
178	67
178	76
178	39
178	50
178	51
178	69
178	192
178	78
178	35
178	70
178	209
178	105
178	211
178	186
178	102
178	47
178	176
178	174
178	175
178	138
178	169
69	16
69	20
69	37
69	11
69	38
69	26
69	56
69	29
69	27
69	68
69	100
69	85
69	77
69	36
69	67
69	76
69	39
69	50
69	51
69	178
69	192
69	78
69	35
69	70
69	209
69	105
69	211
69	186
69	102
69	47
69	176
69	174
69	175
69	138
69	169
192	16
192	20
192	37
192	11
192	38
192	26
192	56
192	29
192	27
192	68
192	100
192	85
192	77
192	36
192	67
192	76
192	39
192	50
192	51
192	178
192	69
192	78
192	35
192	70
192	209
192	105
192	211
192	186
192	102
192	47
192	176
192	174
192	175
192	138
192	169
78	16
78	20
78	37
78	11
78	38
78	26
78	56
78	29
78	27
78	68
78	100
78	85
78	77
78	36
78	67
78	76
78	39
78	50
78	51
78	178
78	69
78	192
78	35
78	70
78	209
78	105
78	211
78	186
78	102
78	47
78	176
78	174
78	175
78	138
78	169
35	16
35	20
35	37
35	11
35	38
35	26
35	56
35	29
35	27
35	68
35	100
35	85
35	77
35	36
35	67
35	76
35	39
35	50
35	51
35	178
35	69
35	192
35	78
35	70
35	209
35	105
35	211
35	186
35	102
35	47
35	176
35	174
35	175
35	138
35	169
70	16
70	20
70	37
70	11
70	38
70	26
70	56
70	29
70	27
70	68
70	100
70	85
70	77
70	36
70	67
70	76
70	39
70	50
70	51
70	178
70	69
70	192
70	78
70	35
70	209
70	105
70	211
70	186
70	102
70	47
70	176
70	174
70	175
70	138
70	169
209	16
209	20
209	37
209	11
209	38
209	26
209	56
209	29
209	27
209	68
209	100
209	85
209	77
209	36
209	67
209	76
209	39
209	50
209	51
209	178
209	69
209	192
209	78
209	35
209	70
209	105
209	211
209	186
209	102
209	47
209	176
209	174
209	175
209	138
209	169
105	16
105	20
105	37
105	11
105	38
105	26
105	56
105	29
105	27
105	68
105	100
105	85
105	77
105	36
105	67
105	76
105	39
105	50
105	51
105	178
105	69
105	192
105	78
105	35
105	70
105	209
105	211
105	186
105	102
105	47
105	176
105	174
105	175
105	138
105	169
211	16
211	20
211	37
211	11
211	38
211	26
211	56
211	29
211	27
211	68
211	100
211	85
211	77
211	36
211	67
211	76
211	39
211	50
211	51
211	178
211	69
211	192
211	78
211	35
211	70
211	209
211	105
211	186
211	102
211	47
211	176
211	174
211	175
211	138
211	169
186	16
186	20
186	37
186	11
186	38
186	26
186	56
186	29
186	27
186	68
186	100
186	85
186	77
186	36
186	67
186	76
186	39
186	50
186	51
186	178
186	69
186	192
186	78
186	35
186	70
186	209
186	105
186	211
186	102
186	47
186	176
186	174
186	175
186	138
186	169
102	16
102	20
102	37
102	11
102	38
102	26
102	56
102	29
102	27
102	68
102	100
102	85
102	77
102	36
102	67
102	76
102	39
102	50
102	51
102	178
102	69
102	192
102	78
102	35
102	70
102	209
102	105
102	211
102	186
102	47
102	176
102	174
102	175
102	138
102	169
47	16
47	20
47	37
47	11
47	38
47	26
47	56
47	29
47	27
47	68
47	100
47	85
47	77
47	36
47	67
47	76
47	39
47	50
47	51
47	178
47	69
47	192
47	78
47	35
47	70
47	209
47	105
47	211
47	186
47	102
47	176
47	174
47	175
47	138
47	169
176	16
176	20
176	37
176	11
176	38
176	26
176	56
176	29
176	27
176	68
176	100
176	85
176	77
176	36
176	67
176	76
176	39
176	50
176	51
176	178
176	69
176	192
176	78
176	35
176	70
176	209
176	105
176	211
176	186
176	102
176	47
176	174
176	175
176	138
176	169
174	16
174	20
174	37
174	11
174	38
174	26
174	56
174	29
174	27
174	68
174	100
174	85
174	77
174	36
174	67
174	76
174	39
174	50
174	51
174	178
174	69
174	192
174	78
174	35
174	70
174	209
174	105
174	211
174	186
174	102
174	47
174	176
174	175
174	138
174	169
175	16
175	20
175	37
175	11
175	38
175	26
175	56
175	29
175	27
175	68
175	100
175	85
175	77
175	36
175	67
175	76
175	39
175	50
175	51
175	178
175	69
175	192
175	78
175	35
175	70
175	209
175	105
175	211
175	186
175	102
175	47
175	176
175	174
175	138
175	169
138	16
138	20
138	37
138	11
138	38
138	26
138	56
138	29
138	27
138	68
138	100
138	85
138	77
138	36
138	67
138	76
138	39
138	50
138	51
138	178
138	69
138	192
138	78
138	35
138	70
138	209
138	105
138	211
138	186
138	102
138	47
138	176
138	174
138	175
138	169
169	16
169	20
169	37
169	11
169	38
169	26
169	56
169	29
169	27
169	68
169	100
169	85
169	77
169	36
169	67
169	76
169	39
169	50
169	51
169	178
169	69
169	192
169	78
169	35
169	70
169	209
169	105
169	211
169	186
169	102
169	47
169	176
169	174
169	175
169	138
136	137
136	213
136	219
136	143
137	136
137	213
137	219
137	143
213	136
213	137
213	219
213	143
219	136
219	137
219	213
219	143
143	136
143	137
143	213
143	219
203	184
203	170
184	203
184	170
170	203
170	184
196	34
34	196
1	2
1	74
1	30
1	31
1	32
1	33
1	28
1	217
1	57
1	13
1	58
1	59
1	60
1	43
1	207
1	48
1	191
1	103
1	40
1	210
1	42
1	52
1	53
1	79
1	208
1	49
2	1
2	74
2	30
2	31
2	32
2	33
2	28
2	217
2	57
2	13
2	58
2	59
2	60
2	43
2	207
2	48
2	191
2	103
2	40
2	210
2	42
2	52
2	53
2	79
2	208
2	49
74	1
74	2
74	30
74	31
74	32
74	33
74	28
74	217
74	57
74	13
74	58
74	59
74	60
74	43
74	207
74	48
74	191
74	103
74	40
74	210
74	42
74	52
74	53
74	79
74	208
74	49
30	1
30	2
30	74
30	31
30	32
30	33
30	28
30	217
30	57
30	13
30	58
30	59
30	60
30	43
30	207
30	48
30	191
30	103
30	40
30	210
30	42
30	52
30	53
30	79
30	208
30	49
31	1
31	2
31	74
31	30
31	32
31	33
31	28
31	217
31	57
31	13
31	58
31	59
31	60
31	43
31	207
31	48
31	191
31	103
31	40
31	210
31	42
31	52
31	53
31	79
31	208
31	49
32	1
32	2
32	74
32	30
32	31
32	33
32	28
32	217
32	57
32	13
32	58
32	59
32	60
32	43
32	207
32	48
32	191
32	103
32	40
32	210
32	42
32	52
32	53
32	79
32	208
32	49
33	1
33	2
33	74
33	30
33	31
33	32
33	28
33	217
33	57
33	13
33	58
33	59
33	60
33	43
33	207
33	48
33	191
33	103
33	40
33	210
33	42
33	52
33	53
33	79
33	208
33	49
28	1
28	2
28	74
28	30
28	31
28	32
28	33
28	217
28	57
28	13
28	58
28	59
28	60
28	43
28	207
28	48
28	191
28	103
28	40
28	210
28	42
28	52
28	53
28	79
28	208
28	49
217	1
217	2
217	74
217	30
217	31
217	32
217	33
217	28
217	57
217	13
217	58
217	59
217	60
217	43
217	207
217	48
217	191
217	103
217	40
217	210
217	42
217	52
217	53
217	79
217	208
217	49
57	1
57	2
57	74
57	30
57	31
57	32
57	33
57	28
57	217
57	13
57	58
57	59
57	60
57	43
57	207
57	48
57	191
57	103
57	40
57	210
57	42
57	52
57	53
57	79
57	208
57	49
13	1
13	2
13	74
13	30
13	31
13	32
13	33
13	28
13	217
13	57
13	58
13	59
13	60
13	43
13	207
13	48
13	191
13	103
13	40
13	210
13	42
13	52
13	53
13	79
13	208
13	49
58	1
58	2
58	74
58	30
58	31
58	32
58	33
58	28
58	217
58	57
58	13
58	59
58	60
58	43
58	207
58	48
58	191
58	103
58	40
58	210
58	42
58	52
58	53
58	79
58	208
58	49
59	1
59	2
59	74
59	30
59	31
59	32
59	33
59	28
59	217
59	57
59	13
59	58
59	60
59	43
59	207
59	48
59	191
59	103
59	40
59	210
59	42
59	52
59	53
59	79
59	208
59	49
60	1
60	2
60	74
60	30
60	31
60	32
60	33
60	28
60	217
60	57
60	13
60	58
60	59
60	43
60	207
60	48
60	191
60	103
60	40
60	210
60	42
60	52
60	53
60	79
60	208
60	49
43	1
43	2
43	74
43	30
43	31
43	32
43	33
43	28
43	217
43	57
43	13
43	58
43	59
43	60
43	207
43	48
43	191
43	103
43	40
43	210
43	42
43	52
43	53
43	79
43	208
43	49
207	1
207	2
207	74
207	30
207	31
207	32
207	33
207	28
207	217
207	57
207	13
207	58
207	59
207	60
207	43
207	48
207	191
207	103
207	40
207	210
207	42
207	52
207	53
207	79
207	208
207	49
48	1
48	2
48	74
48	30
48	31
48	32
48	33
48	28
48	217
48	57
48	13
48	58
48	59
48	60
48	43
48	207
48	191
48	103
48	40
48	210
48	42
48	52
48	53
48	79
48	208
48	49
191	1
191	2
191	74
191	30
191	31
191	32
191	33
191	28
191	217
191	57
191	13
191	58
191	59
191	60
191	43
191	207
191	48
191	103
191	40
191	210
191	42
191	52
191	53
191	79
191	208
191	49
103	1
103	2
103	74
103	30
103	31
103	32
103	33
103	28
103	217
103	57
103	13
103	58
103	59
103	60
103	43
103	207
103	48
103	191
103	40
103	210
103	42
103	52
103	53
103	79
103	208
103	49
40	1
40	2
40	74
40	30
40	31
40	32
40	33
40	28
40	217
40	57
40	13
40	58
40	59
40	60
40	43
40	207
40	48
40	191
40	103
40	210
40	42
40	52
40	53
40	79
40	208
40	49
210	1
210	2
210	74
210	30
210	31
210	32
210	33
210	28
210	217
210	57
210	13
210	58
210	59
210	60
210	43
210	207
210	48
210	191
210	103
210	40
210	42
210	52
210	53
210	79
210	208
210	49
42	1
42	2
42	74
42	30
42	31
42	32
42	33
42	28
42	217
42	57
42	13
42	58
42	59
42	60
42	43
42	207
42	48
42	191
42	103
42	40
42	210
42	52
42	53
42	79
42	208
42	49
52	1
52	2
52	74
52	30
52	31
52	32
52	33
52	28
52	217
52	57
52	13
52	58
52	59
52	60
52	43
52	207
52	48
52	191
52	103
52	40
52	210
52	42
52	53
52	79
52	208
52	49
53	1
53	2
53	74
53	30
53	31
53	32
53	33
53	28
53	217
53	57
53	13
53	58
53	59
53	60
53	43
53	207
53	48
53	191
53	103
53	40
53	210
53	42
53	52
53	79
53	208
53	49
79	1
79	2
79	74
79	30
79	31
79	32
79	33
79	28
79	217
79	57
79	13
79	58
79	59
79	60
79	43
79	207
79	48
79	191
79	103
79	40
79	210
79	42
79	52
79	53
79	208
79	49
208	1
208	2
208	74
208	30
208	31
208	32
208	33
208	28
208	217
208	57
208	13
208	58
208	59
208	60
208	43
208	207
208	48
208	191
208	103
208	40
208	210
208	42
208	52
208	53
208	79
208	49
49	1
49	2
49	74
49	30
49	31
49	32
49	33
49	28
49	217
49	57
49	13
49	58
49	59
49	60
49	43
49	207
49	48
49	191
49	103
49	40
49	210
49	42
49	52
49	53
49	79
49	208
147	142
147	223
142	147
142	223
223	147
223	142
151	221
151	224
151	216
151	212
221	151
221	224
221	216
221	212
224	151
224	221
224	216
224	212
216	151
216	221
216	224
216	212
212	151
212	221
212	224
212	216
202	193
193	202
206	182
182	206
72	139
139	72
61	63
61	62
61	64
63	61
63	62
63	64
62	61
62	63
62	64
64	61
64	63
64	62
